bLED,pLED,rLED,softSolenoid,solenoid
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,255,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,150
255,0,0,0,150
255,0,0,0,150
255,0,0,0,150
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,150
255,0,0,0,150
255,0,0,0,150
255,0,0,0,150
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
255,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,150
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,255,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
